name,mean,std
ABFRL,0.32878504378725076,1.506238715764279
RUCHI,0.09652920322425418,1.511169418961722
MAJESCO,0.037260258027474534,1.5169795360662275
MFSL,1.026497684938278,1.5174415473308698
MAXIND,0.3306880103652171,1.5244681101556976
NIBL,0.14598478638783183,1.5357278786813269
ASTRAL,0.27853649035237793,1.5371926813521195
SUVENPHAR,0.65792940933252,1.5396128597252834
BIRLACORPN,0.6247582327923258,1.5411951873436889
BRIGADE,0.43500167485094504,1.5434174166887704
LFIC,0.1551962563825345,1.544230997324037
BANARISUG,0.1653485471536259,1.5569939712404375
VIKASWSP,0.010445227836532197,1.583387713255753
ASTERDM,0.3198972105352015,1.604059546138799
PALREDTEC,0.8977616765178437,1.604302880815616
ELGIEQUIP,0.9764200516209702,1.6082418090524833
VESUVIUS,1.453512969663722,1.6115503071798192
BESTAGRO,3.250261354284378,1.6139644126153492
NESCO,0.008066742030208476,1.614433565746712
VOLTAS,0.16907987813796302,1.6196445670328041
ATULAUTO,0.2943603291512119,1.6197644666058049
SHARDACROP,0.15560982905820295,1.6217153469304864
MARICO,0.5545464255659464,1.6266773033565591
GEPIL,0.25881384813753855,1.6403770280444192
BAJFINANCE,0.09881450820485974,1.6532720168984674
TATAMTRDVR,0.5026959227014698,1.6555478489834634
EIDPARRY,0.95134079683372,1.6764940158471493
INSECTICID,0.4906292806734888,1.6793646436008616
NBVENTURES,1.6435675056689891,1.6871952824467624
KAJARIACER,0.30829736057287893,1.689286017060783
VINATIORGA,0.09632067404791207,1.6949240061665853
BHAGYANGR,0.11272492090153421,1.69532156713147
ABBOTINDIA,1.3744974445563172,1.6958145256555885
SASKEN,0.3798923766505037,1.708729254490837
ZOTA,0.5920627998169167,1.714894946320504
THANGAMAYL,0.8281030110874317,1.7155672951887901
CENTENKA,1.7610063668957323,1.718292816633706
MAHSEAMLES,0.3323915778469373,1.7220844432728273
CARBORUNIV,0.7529915308415199,1.7228053124190716
POWERMECH,0.6461294202286734,1.732002457632576
POLYMED,0.023711332218592895,1.7453186135054248
JUBLFOOD,1.6236056552942135,1.7492579938775237
TALBROAUTO,0.49411206726539053,1.7532160848746272
LAOPALA,0.44631823734073145,1.7536952786935245
HERANBA,0.42949404765764476,1.7626490983706873
LEMONTREE,0.3195258400762176,1.764084942311249
SELAN,0.12926113403216852,1.7657350436322947
NEOGEN,0.4931495133353273,1.770700537397881
PILANIINVS,0.004079123809635187,1.7737080369625315
DRCSYSTEMS,0.6158022713147329,1.7743171813142073
DYNAMATECH,0.9263080405765748,1.7769706088327173
INDIAMART,0.3273114277845653,1.7809005753489477
MINDTREE,0.6458100204836521,1.784392722378255
SYNGENE,0.3058455622517882,1.7848060417728395
SHRIRAMEPC,0.013236617779424864,1.7892264463460763
NFL,0.6916443847414416,1.79509702849202
NAZARA,0.010864664202932228,1.8003424854677124
21STCENMGM,0.46427339287924513,1.817722700460205
CREATIVEYE,3.5707574074492867,1.8243582499297324
GUJALKALI,0.5315251080682154,1.832583366423467
MOLDTKPAC,0.18082877271851341,1.8357780809553845
KILITCH,2.7045846950089025,1.8372500403504088
ALKEM,0.4323438952726754,1.8397493120207271
BALKRISIND,0.31490705665884205,1.8418016087066231
TIINDIA,0.0976575687417131,1.8438766215665259
BANKBARODA,0.03487730754301246,1.8466853240056704
COUNCODOS,3.0483082518164464,1.8653584318429928
DIVISLAB,0.22984929787033817,1.8777136778592116
PFC,0.15664963115545977,1.8814927118019633
POWERINDIA,0.008300631845737734,1.8843888395801234
MUNJALAU,0.3325182829564217,1.894299246841757
HEG,0.4681329807995962,1.8953940197987953
MUNJALSHOW,1.5236082349859894,1.9000053347150512
ORIENTCEM,0.6825123699313137,1.9192162216922803
ARIHANTSUP,0.9583409876301058,1.921618189102116
INDIANHUME,0.5221703363528335,1.9288528659672721
ESCORTS,0.2621628147613148,1.9299721417472666
FORTIS,0.79765928385613,1.9322873286020046
PANAMAPET,1.268867505218116,1.9349774598306955
LUMAXIND,0.23525438249109604,1.935465640140322
AHLUCONT,0.18468506243715196,1.9413583999175148
TORNTPHARM,0.3315309366550307,1.9425755303394463
ANDHRAPAP,0.8629863437972461,1.9440210647496714
GOLDIAM,0.2720379827756401,1.9519528021686472
NLCINDIA,0.10047535390883242,1.9616609172356698
REFEX,1.0038809814852427,1.9652898692563507
DCMNVL,3.657030887579377,1.9662140709137015
DISHTV,0.016171963404307915,1.9780162066956586
VAIBHAVGBL,0.6361572590109045,1.9917806905657525
TATAMETALI,0.7104905803819128,1.9990771155612503
UTIAMC,2.4887627273832726,2.003344656895733
IFGLEXPOR,0.3114076443898158,2.003365048069426
WESTLIFE,0.8320793624480748,2.0056505837339205
GAEL,0.8339398519977397,2.0123370645801484
SUBROS,0.5198223829843922,2.0131102213173118
RAIN,0.7985890325784323,2.020483330010917
PSB,0.44076666495406264,2.0259196899805554
GAL,2.6194207027540357,2.034858360482369
LINDEINDIA,0.5491679721793792,2.052575799990171
JSWSTEEL,0.48637003300461357,2.053171045977106
MMFL,0.6494480323567712,2.0589924082208775
DALMIASUG,0.7439913158672019,2.0649526865257526
GANECOS,0.5166141958726471,2.0704735618618555
SECURKLOUD,0.12186480269715212,2.08296039242634
KAMDHENU,0.17100187118782476,2.0829720362145436
BASF,1.0420358098083713,2.0838383970777064
TRENT,0.0617458133983275,2.0944175440011152
FIEMIND,0.6687156552256397,2.104338204305847
AARTIIND,1.0138706559315889,2.1048448918233795
RCF,0.7812999730400976,2.105547517830593
ERIS,0.6616721297006127,2.109457885916506
BEL,0.03186642042312182,2.109556760009109
UCALFUEL,0.6844774644950176,2.1097177258435726
PTC,0.10114826630535872,2.1103786765190353
KIRIINDUS,0.32354002845377516,2.1129843614617796
NILKAMAL,0.6481184594796227,2.1136078683519837
IVC,3.364031333343456,2.1137762081853224
FMGOETZE,0.271181249072207,2.1143304772432563
TCPLPACK,1.2147087147238085,2.120995576103377
APCOTEXIND,0.6838794537464407,2.12382125071847
DEN,0.43385738853836764,2.1256059603866175
GSFC,1.1384453381961968,2.128083305069679
PURVA,0.434207618283942,2.130581224269524
S&SPOWER,0.9920372159137077,2.1322574838375914
MUKTAARTS,1.7073909558853293,2.1423310382055734
MINDAIND,0.41076996534986576,2.1500302922845913
CROMPTON,0.5191514717513014,2.165699778281239
GPPL,0.6575864317589211,2.1699295750213277
RML,0.085352690860712,2.170447093570146
DICIND,0.16150100803051623,2.181113022527842
VISASTEEL,3.9791933183470602,2.183062329811182
BAJAJELEC,1.304108800648938,2.1914714249494933
TECHNOE,0.41085562193126146,2.2024017651933883
KOKUYOCMLN,0.574675812663048,2.2029490167019947
BEARDSELL,3.505811727645082,2.2039857588155116
SRIPIPES,1.0654358416480258,2.2097096586745644
JINDALSTEL,1.5395306757996432,2.2140258245734743
INDOTHAI,0.8359048674226008,2.2179528614126967
SBILIFE,1.1665597865117083,2.2189191585161767
AGRITECH,0.7604339473569044,2.219548956665487
SURYAROSNI,0.20422340574996445,2.222929491470866
GROBTEA,1.496577739298447,2.228901642004165
BIGBLOC,1.1940238892727053,2.2302977677469804
ALMONDZ,0.860087650211434,2.239619814315961
NMDC,0.5449736492208921,2.2396247603795696
BANKINDIA,0.5222814085249625,2.2453500850134542
TCI,0.32076340423009964,2.255017797289781
TECHIN,1.9095701601792892,2.2568192357002395
DENORA,0.6091061832220253,2.2570800970972873
RHIM,1.4550453894634898,2.262649377068156
VISHAL,2.9968569466739248,2.26535690553301
APOLLOHOSP,0.22779362033426453,2.2698868339806424
ASIANHOTNR,0.8640937873918532,2.2699460757655534
RELIGARE,0.49093427422479374,2.276000891804464
SBIN,0.4028755024489112,2.2807215271360115
MINDACORP,0.31880758390580466,2.283847816984376
ANDHRSUGAR,0.7160472755247946,2.291696122797355
BHARTIARTL,0.47200893582387476,2.2944119399021914
SRHHYPOLTD,0.7438154703403521,2.2999519884226562
TIMKEN,0.5443160236355006,2.3026168912012888
ORIENTHOT,0.3829743656832747,2.3061399665102456
BAJAJFINSV,1.4475711031048968,2.332424910380364
LAXMIMACH,1.7971522010900296,2.3360381819607787
VBL,0.08110172792065266,2.343962151848235
SUNDARMHLD,0.16868567175753693,2.3448450239242487
BCP,0.23303275301942783,2.3454351573503596
GODREJAGRO,1.1637314853796468,2.349675024336362
KSL,1.2031798695076443,2.351222903898761
AMDIND,0.15627334416983799,2.353814633996051
APEX,0.556109610715905,2.360967341290736
SAIL,2.020809778330151,2.3677792487208467
ZENSARTECH,1.6733767238760338,2.376974171637834
HINDCOPPER,1.8417593097722826,2.386243547717744
IBULHSGFIN,0.038807233476618484,2.3872845543590664
AHLWEST,1.8142857135393486,2.393504075120577
BDL,0.5759279752225652,2.393957962032746
SHALBY,0.22277349141117253,2.3966526641985118
WABAG,1.0512416329111072,2.4061509622556745
EROSMEDIA,1.3246440058468065,2.4228409612981805
SOLARINDS,0.933611739419258,2.423174493143134
MSPL,1.4265188407983862,2.428547245518449
SBICARD,1.6189361272464862,2.4447281691364204
HITECHGEAR,1.599802754370432,2.4563174145620654
BANCOINDIA,1.286467340987714,2.4668019039224474
OFSS,1.0816551420975435,2.4728459128693783
GOACARBON,1.0391619604644775,2.475061454515539
HINDOILEXP,0.9560033908604936,2.4801315982519574
MGL,0.31486381475044334,2.48141935585991
GET&D,0.7898174925480812,2.48151389317531
SHAREINDIA,0.16430048988908727,2.484192148542546
KIOCL,2.3355756792813347,2.488709581957327
UFLEX,0.45014708580736534,2.5013095793758415
IFBAGRO,0.6102859171262298,2.5105398161218693
DHANI,2.2122730243052358,2.518807457241358
ORIENTPPR,1.440685175531046,2.525295227739373
GRAPHITE,1.4263071214720098,2.5277779316408004
ASHIANA,0.99452290169516,2.5294166225869854
ELECTCAST,0.9228007521348276,2.5303364366129504
IGARASHI,0.13609626187456025,2.5312633520231977
ASHOKA,0.2530368883761986,2.533653089622814
TATACOMM,1.041774843661399,2.5389871260351393
SUPRAJIT,1.3822284356055143,2.5443061355370213
RUPA,1.5182261885983692,2.5609797045585596
MTNL,0.026890440417277218,2.5623255586719678
KPIGLOBAL,2.032677845557113,2.5663965448976565
QUESS,1.7196990876125382,2.5718224133385057
SHREERAMA,1.8824404448138985,2.5739164691610097
SPECIALITY,0.5974230976216748,2.5765452846576897
JMCPROJECT,0.32925560613294846,2.5775933526669053
VRLLOG,0.11832568306710604,2.58067325038804
SHK,0.5280509016429635,2.584543104829175
CLNINDIA,0.7269319970410928,2.585629517491739
NITINSPIN,4.088776759248285,2.586365336927305
CHAMBLFERT,0.03601269831141104,2.5870970677568947
MORARJEE,0.28978952344811326,2.591640718852546
COMPINFO,0.11147208975519267,2.5979400891499385
NAGREEKEXP,3.7191499683678177,2.5996996730733812
GRINDWELL,0.14320716571803233,2.605059119267859
RANEHOLDIN,0.8535744680790677,2.607582860002297
GREENPOWER,1.5792345276298738,2.608218747127644
JKTYRE,0.3974026087870671,2.609846081786031
INOXLEISUR,1.3684284261368773,2.613924177348278
FAIRCHEMOR,1.5500969728622085,2.621578807080474
AJOONI,2.4832939174777557,2.6292130765509167
KHADIM,0.2977975634192813,2.6292997165779317
LTTS,0.8424743084913507,2.6294719726600717
NOCIL,0.9058970607439176,2.6360797832681513
TBZ,0.12787901908942634,2.6365422129432234
TVVISION,1.7111342111342125,2.6518581274199327
TATASTLBSL,1.072007557174193,2.6663130075961385
ASAHIINDIA,0.8458987055176761,2.678554726786079
HPL,0.42262322648919287,2.6790412013430243
SUNDRMBRAK,0.7236227557648497,2.7012276935724335
THOMASCOOK,0.5649324763319789,2.707032122973685
HILTON,2.9670916199390156,2.7118251778878184
NIACL,0.13887329782126837,2.712085010524412
MONTECARLO,0.9712077000303814,2.712467894077468
CANBK,0.9634369297714733,2.7158155862988416
BANSWRAS,1.0259962830001679,2.716027965527549
JAYBARMARU,0.25029401641596094,2.7181372178817598
LTI,1.0556938684697716,2.73338980898086
PRAKASH,1.4101588155875822,2.7381955245712404
RSWM,1.4298283859932595,2.744268147513742
SUNTECK,0.5483737341985218,2.7461299326676483
OMKARCHEM,7.373475933543049,2.7548520540709363
JAGRAN,0.927156174949601,2.7552388320612056
DLINKINDIA,0.057590673631447174,2.7607313959719577
PEARLPOLY,2.0548253098366773,2.7642584549220905
JKCEMENT,0.6223136668052134,2.768243691642017
GAYAPROJ,0.5937823227780359,2.7828941331423045
NORBTEAEXP,1.342845145767785,2.78327359052151
MAITHANALL,1.4583632743244266,2.789590737481305
VOLTAMP,0.1850326803430381,2.7902786699398523
KPITTECH,0.4921017330259419,2.7925095051017923
LOVABLE,1.0559381945738284,2.7929119818121384
VHL,1.0804244821636124,2.80005072468784
LUXIND,1.186920103108938,2.801340380883959
JAIBALAJI,1.522401799706125,2.8056193524380033
PFIZER,0.8063528462524713,2.8095866426482807
WILLAMAGOR,0.5669406232149228,2.8119613879299403
KHANDSE,0.41444586395894395,2.812354406927032
PDSMFL,0.24944123155516867,2.8138268671684856
DODLA,0.44833076281163314,2.815556965751427
TATASTEEL,2.0405631830490805,2.8258472750447177
MAYURUNIQ,0.49385064268506684,2.8411623015729144
ADSL,1.925888538037321,2.8573951702285685
AJANTPHARM,1.3751501876405918,2.8658217001353288
PHOENIXLTD,0.07573281766608864,2.866006274028985
SUNTV,1.3926995585994326,2.871136033546936
AROGRANITE,2.1404131017777424,2.8754043352756886
MPHASIS,1.3937642421448808,2.8812041641179538
AKG,0.5943978319057425,2.8839515360189125
KESORAMIND,0.7987080258930425,2.8851029045161716
ORICONENT,2.5628605316558453,2.8940813288493263
SITINET,0.5339105339105343,2.902392583025595
MANAKSTEEL,0.25795115048723016,2.9041904391922375
GSPL,0.7604185556105547,2.9045098616573943
NELCAST,1.1464583550488683,2.9057966956582186
LINCPEN,1.5873973330344224,2.909496495889295
ASHOKLEY,1.1770215636124595,2.914781909424091
LALPATHLAB,1.123189630719449,2.9219845498756376
SILLYMONKS,0.45064186369355297,2.923360893512378
KANORICHEM,1.6288083795331822,2.9304943362702116
SSWL,0.7025911985140367,2.941883854712851
MAHSCOOTER,1.7054944214052175,2.9423707222163693
INDSWFTLAB,0.5842553299865719,2.945211172688473
SCHAND,0.4034146413979677,2.947345036989719
IMAGICAA,1.234212078775802,2.9596120885058115
VISAKAIND,0.4519504243330111,2.972702239329882
INDSWFTLTD,7.749374760305794,2.9729646857348753
AYMSYNTEX,1.0116898458555612,2.9827432140001937
NURECA,1.3290791419065116,2.9829975728976335
PRECWIRE,0.42983066622060384,2.9897565976399365
ASTEC,0.327592905089542,2.9898705309025972
MTEDUCARE,1.5607052505179442,2.992637601510036
FACT,0.5416366535648719,2.9957900505762103
DOLAT,0.734865020853379,2.998078567553495
SCAPDVR,2.5827117776056103,2.9995841328114663
DPABHUSHAN,1.551011044801962,2.9997939653572336
PFOCUS,0.5801863204480089,3.0118683907341164
PALASHSECU,0.8260699972652054,3.012954332601227
SHREDIGCEM,0.09939271365249895,3.02991711712165
SHRADHA,0.05326947571483909,3.031243532773168
CHEMFAB,0.9607237952514718,3.0339898041825117
UJAAS,0.3237456232011601,3.0414398279551094
CENTEXT,0.21065503888981665,3.0540916136529987
RADICO,1.1847595581707817,3.0600668445056165
ISFT,0.24472663502168002,3.0668027894639414
BHAGYAPROP,0.9512850069570594,3.0862850901654975
EVERESTIND,1.4032351324212728,3.103365966892285
RANEENGINE,0.20678038805731724,3.105908572786529
SUMMITSEC,1.497496031875688,3.106132081051926
NAHARPOLY,0.757616314195468,3.1068801003213773
SUNFLAG,0.8419072839907296,3.108937514340766
DEEPAKNTR,0.965047481526948,3.1129133722039963
TVSELECT,0.5547483278293929,3.115469031443015
ALLCARGO,2.816874260785771,3.118499249416338
TINPLATE,0.7338844015004331,3.125629046224985
SOMATEX,2.141380024252411,3.1279417175566966
LGBBROSLTD,1.2023412949189458,3.1337718574840583
MAXHEALTH,1.0255205237843639,3.1392111507073266
VEDL,2.376082658667517,3.141863260421373
TOUCHWOOD,0.2448464412056615,3.1457238813971067
NACLIND,0.7315468965316964,3.1498899654212993
KHAICHEM,1.7435656424961647,3.1565906553164234
NBCC,0.12141716780051295,3.1578226534522202
ONWARDTEC,0.47397675149651025,3.1681620590369577
JAGSNPHARM,0.9083786593755833,3.1852812400262946
JMA,1.2844111479098823,3.186271729151243
ARTEMISMED,0.09543866132565766,3.190992526888998
PDMJEPAPER,0.9533211301627181,3.1954473269756902
SGIL,5.17013313601535,3.195536798126861
HARRMALAYA,0.8693442187054515,3.2002212424970384
TECHM,0.9067272427852324,3.2071571512944628
WSTCSTPAPR,0.9770231072421769,3.2160127687399083
SUPREMEENG,0.24060314420767526,3.216398029577973
HCG,1.8729355775744083,3.228618216646777
HGINFRA,1.3993086334266207,3.234865002187694
ZEELEARN,0.7070514059921237,3.238463930856952
BALRAMCHIN,1.8990844151063428,3.239007440845868
MRO-TEK,0.9346540962305834,3.24047727884506
USHAMART,0.6507219322170628,3.2470567650685576
KSB,1.8024430030838823,3.2501289777512716
KOLTEPATIL,0.15970914638424635,3.252023233281249
SHRIRAMCIT,0.8111201333724907,3.2554552146981366
GABRIEL,2.0465565203615665,3.2570237325222724
UMANGDAIRY,1.0112483534385932,3.2615338320720384
GLAXO,0.030988842743980078,3.27174898406218
MATRIMONY,1.4800324975415637,3.275514334736608
KAKATCEM,1.513313815174563,3.2797524738686836
ARIHANTCAP,0.6848840775435392,3.282123967644261
POKARNA,1.5847576692494758,3.283436455476878
HERITGFOOD,0.8596149292324953,3.301963098091987
CONFIPET,0.7814284255546746,3.304485415619265
TIIL,1.1597740158015304,3.308408787710686
UNIONBANK,0.3645151638630609,3.30887238601217
TNPL,0.8320092548049702,3.3100164100707055
AMBIKCO,1.4497726252122318,3.3107655804237854
TIRUMALCHM,1.0488496359955233,3.3252246919795354
EQUITAS,0.20121657542144486,3.3308870713542196
SALASAR,0.36234248226991417,3.337552117259484
ADFFOODS,0.4731492589716643,3.3593228592842017
MANAPPURAM,0.949201176532946,3.364822122400281
GOLDTECH,0.9451503096159132,3.3695807106933686
BCLIND,0.7342802181600631,3.3784284496178203
AVADHSUGAR,0.22952137027228173,3.3793299950617617
BLBLIMITED,3.369279018889038,3.380647469468812
PROZONINTU,0.7168612621492212,3.3923830408653646
MBAPL,2.580012410389648,3.3954781857361054
LXCHEM,0.08454153192673673,3.424008800881893
VARDHACRLC,1.3637369077460528,3.431587298909559
CHALET,0.45377269070370646,3.4402886741890675
DYNPRO,1.8484710842955498,3.4456719538561047
SAKAR,0.9752982720928555,3.4603994976561925
AUTOAXLES,0.8499856914882146,3.461228583331758
EMAMIPAP,2.006278739798368,3.470624456622937
TAKE,0.43668330147697826,3.4712129368916727
SHIVAMAUTO,0.20802254570927967,3.4732766313169585
PLASTIBLEN,0.7415559778940836,3.4815819172600007
BASML,3.456854500818962,3.4989880205535226
TRIDENT,2.6049543054959945,3.5035683336075305
RICOAUTO,2.2448342069341773,3.504681191694229
BEPL,1.827890009193792,3.5099345950702268
PRECOT,0.20406807098480942,3.5210790716746287
INDNIPPON,1.9352030487363359,3.5478665542440044
BSL,2.5630631586019335,3.5497813282544426
ARMANFIN,0.6855608974248122,3.5602372084463285
JINDALSAW,1.211040176032446,3.5635221603781626
JKIL,1.2655909362507787,3.567874853398741
COSMOFILMS,1.0649377465743346,3.582473662447596
UFO,0.06079019795870503,3.5857143552663895
AMJLAND,1.3798858680609811,3.591383721138918
SINTERCOM,3.835792065524947,3.5980584663270374
GOCLCORP,1.1090608343497728,3.5987749986635698
MAHLIFE,2.284566504129417,3.6080685062974274
RUCHIRA,0.009106633931085203,3.6115410646050647
AHLADA,1.0755472257795744,3.6354442761262447
SWSOLAR,0.21886910725596967,3.641956961932368
KIRLFER,1.4238788355183862,3.6422001359265286
CEREBRAINT,0.6833715210452103,3.64335569332123
RGL,2.2980490194002154,3.6631239762900387
ARENTERP,0.9218387649161447,3.663782619503452
MADRASFERT,1.0336322776017863,3.6646459315101203
ADORWELD,0.44829226325487603,3.6655859978102896
NKIND,0.7744956626239552,3.6794527120719356
KPRMILL,0.3631657469322845,3.683212862297335
CLEDUCATE,2.3731350910073123,3.698869737753411
GOKEX,0.37164095101081396,3.7087298955951704
BYKE,0.4520453800406618,3.718920263243825
FLUOROCHEM,1.1633825451506938,3.737597037084084
MAHINDCIE,1.8533663745730888,3.7385567825653623
CENTUM,0.6957507426995639,3.741653611914574
SPIC,0.3743342607395262,3.7556269565593015
TNPETRO,1.3695125407105426,3.758834762081496
COROMANDEL,1.0186820330525164,3.7884619141449987
STARPAPER,0.5987522800574255,3.788497741011603
COFORGE,1.5069616751718906,3.788710365195883
SAGCEM,0.5975706782726581,3.793019131027645
TEXMOPIPES,0.9392311626298184,3.7991442069087697
TWL,1.5007610405074703,3.7995412896495036
CSBBANK,1.4150871657549882,3.8093323941282238
BLKASHYAP,0.8403916263301587,3.8151387496634834
SPAL,0.8530785428435197,3.8159178556093645
KANPRPLA,0.574889949334677,3.8560769773201278
GENUSPOWER,0.526020793840089,3.860741343205156
STEELXIND,1.3110395476028043,3.8646256144526694
NIITLTD,1.5878902286586378,3.8716017511138867
SPMLINFRA,0.9787794242977627,3.873765743595557
MACPOWER,1.2366363138988221,3.908928936078731
APTECHT,3.0792743013818784,3.9191095896452963
MINDTECK,2.806622847704819,3.920076660663108
NAGREEKCAP,1.3892199667792435,3.934181224650537
VENUSREM,0.03698107151428035,3.9359584537164087
ALKALI,0.1294454867347242,3.938588156548565
